date;returnsp500
2009-10-15;0.004148815
2009-10-16;-0.008131019
2009-10-19;0.009361385
2009-10-20;-0.006258672
2009-10-21;-0.008893203
2009-10-22;0.010587366
2009-10-23;-0.012253261
2009-10-26;-0.011786491
2009-10-27;-0.003323385
2009-10-28;-0.019734359
2009-10-29;0.022270143
2009-10-30;-0.028465985
2009-11-02;0.006435592
2009-11-03;0.002423036
2009-11-04;0.00104211
2009-11-05;0.019052883
2009-11-06;0.002500083
2009-11-09;0.021995171
2009-11-10;-6.40413E-05
2009-11-11;0.005019358
2009-11-12;-0.010312341
2009-11-13;0.005722896
2009-11-16;0.014363915
2009-11-17;0.000919076
2009-11-18;-0.000468443
2009-11-19;-0.013516784
2009-11-20;-0.003220084
2009-11-23;0.013523927
2009-11-24;-0.00053348
2009-11-25;0.004494025
2009-11-26;0
2009-11-27;-0.017383687
2009-11-30;0.003785805
2009-12-01;0.01200292
2009-12-02;0.000342636
2009-12-03;-0.008437646
2009-12-04;0.00549437
2009-12-07;-0.002471451
2009-12-08;-0.010304438
2009-12-09;0.003665636
2009-12-10;0.005822698
2009-12-11;0.003676275
2009-12-14;0.00693534
2009-12-15;-0.00556247
2009-12-16;0.001127594
2009-12-17;-0.011880825
2009-12-18;0.005812939
2009-12-21;0.010448907
2009-12-22;0.00355724
2009-12-23;0.002296069
2009-12-24;0.005242394
2009-12-25;0
2009-12-28;0.001153372
2009-12-29;-0.001401965
2009-12-30;0.000195328
2009-12-31;-0.010100375
2010-01-01;0
2010-01-04;0.015916069
2010-01-05;0.003110806
2010-01-06;0.000545376
2010-01-07;0.003993283
2010-01-08;0.002877549
2010-01-11;0.001745232
2010-01-12;-0.009425438
2010-01-13;0.008291384
2010-01-14;0.002423567
2010-01-15;-0.010882186
2010-01-18;0
2010-01-19;0.012422194
2010-01-20;-0.010654438
2010-01-21;-0.019126605
2010-01-22;-0.022389806
2010-01-25;0.004587541
2010-01-26;-0.004212071
2010-01-27;0.004868323
2010-01-28;-0.011888153
2010-01-29;-0.009877767
2010-02-01;0.014165355
2010-02-02;0.012889515
2010-02-03;-0.005489426
2010-02-04;-0.031635816
2010-02-05;0.002892972
2010-02-08;-0.008902849
2010-02-09;0.012955814
2010-02-10;-0.002235056
2010-02-11;0.009633914
2010-02-12;-0.002748402
2010-02-15;0
2010-02-16;0.017840667
2010-02-17;0.004228991
2010-02-18;0.006563167
2010-02-19;0.002184195
2010-02-22;-0.001046374
2010-02-23;-0.012176614
2010-02-24;0.009673506
2010-02-25;-0.002083164
2010-02-26;0.001404348
2010-03-01;0.010107284
2010-03-02;0.002327644
2010-03-03;0.000429127
2010-03-04;0.003729217
2010-03-05;0.0139103
2010-03-08;-0.000175654
2010-03-09;0.001711315
2010-03-10;0.004514325
2010-03-11;0.00403337
2010-03-12;-0.00021737
2010-03-15;0.000452076
2010-03-16;0.007749057
2010-03-17;0.005804795
2010-03-18;-0.000325895
2010-03-19;-0.005099485
2010-03-22;0.00508233
2010-03-23;0.007145391
2010-03-24;-0.005508385
2010-03-25;-0.001705629
2010-03-26;0.000737463
2010-03-29;0.005667142
2010-03-30;4.26168E-05
2010-03-31;-0.003278272
2010-04-01;0.007386521
2010-04-02;0
2010-04-05;0.007896758
2010-04-06;0.001682879
2010-04-07;-0.005894051
2010-04-08;0.00336867
2010-04-09;0.006661623
2010-04-12;0.001765063
2010-04-13;0.000685109
2010-04-14;0.011088384
2010-04-15;0.000842168
2010-04-16;-0.01625795
2010-04-19;0.004511129
2010-04-20;0.008026026
2010-04-21;-0.001019431
2010-04-22;0.002261236
2010-04-23;0.00709828
2010-04-26;-0.004305721
2010-04-27;-0.023659567
2010-04-28;0.006441938
2010-04-29;0.012860144
2010-04-30;-0.016787736
2010-05-03;0.0130352
2010-05-04;-0.024127171
2010-05-05;-0.006582627
2010-05-06;-0.032914198
2010-05-07;-0.015426629
2010-05-10;0.043034725
2010-05-11;-0.003403127
2010-05-12;0.013645989
2010-05-13;-0.012219412
2010-05-14;-0.018979079
2010-05-17;0.001108852
2010-05-18;-0.014297727
2010-05-19;-0.005143469
2010-05-20;-0.03975572
2010-05-21;0.014912655
2010-05-24;-0.012992123
2010-05-25;0.00035387
2010-05-26;-0.005677006
2010-05-27;0.032347213
2010-05-28;-0.012451871
2010-05-31;0
2010-06-01;-0.017314285
2010-06-02;0.025514387
2010-06-03;0.004043236
2010-06-04;-0.035017487
2010-06-07;-0.013624434
2010-06-08;0.01091624
2010-06-09;-0.005959341
2010-06-10;0.029079822
2010-06-11;0.004370107
2010-06-14;-0.001806321
2010-06-15;0.023222473
2010-06-16;-0.000556094
2010-06-17;0.001282138
2010-06-18;0.00131629
2010-06-21;-0.003864245
2010-06-22;-0.016201322
2010-06-23;-0.002989922
2010-06-24;-0.016946193
2010-06-25;0.002855218
2010-06-28;-0.002035951
2010-06-29;-0.031508271
2010-06-30;-0.010164425
2010-07-01;-0.003245746
2010-07-02;-0.004673293
2010-07-05;0
2010-07-06;0.005344686
2010-07-07;0.030850062
2010-07-08;0.009368673
2010-07-09;0.0071781
2010-07-12;0.000732597
2010-07-13;0.015261854
2010-07-14;-0.000155215
2010-07-15;0.001195446
2010-07-16;-0.029242932
2010-07-19;0.005964074
2010-07-20;0.011351892
2010-07-21;-0.012902686
2010-07-22;0.022263616
2010-07-23;0.008186429
2010-07-26;0.011137931
2010-07-27;-0.001049869
2010-07-28;-0.006946068
2010-07-29;-0.004167314
2010-07-30;6.3546E-05
2010-08-02;0.02178352
2010-08-03;-0.004807873
2010-08-04;0.006032852
2010-08-05;-0.001269391
2010-08-06;-0.003710877
2010-08-09;0.005468066
2010-08-10;-0.005985299
2010-08-11;-0.028583327
2010-08-12;-0.00539328
2010-08-13;-0.004031704
2010-08-16;0.000120447
2010-08-17;0.012118458
2010-08-18;0.001481685
2010-08-19;-0.017080409
2010-08-20;-0.003669695
2010-08-23;-0.004048532
2010-08-24;-0.014618777
2010-08-25;0.003283982
2010-08-26;-0.00771448
2010-08-27;0.016450715
2010-08-30;-0.014828685
2010-08-31;0.000390802
2010-09-01;0.029077658
2010-09-02;0.009039912
2010-09-03;0.013132363
2010-09-06;0
2010-09-07;-0.011537451
2010-09-08;0.006418033
2010-09-09;0.004820599
2010-09-10;0.00485155
2010-09-13;0.011069149
2010-09-14;-0.00071333
2010-09-15;0.00353491
2010-09-16;-0.000364488
2010-09-17;0.000826575
2010-09-20;0.015095292
2010-09-21;-0.002567373
2010-09-22;-0.004837173
2010-09-23;-0.008366175
2010-09-24;0.020972838
2010-09-27;-0.005683545
2010-09-28;0.004838733
2010-09-29;-0.002591138
2010-09-30;-0.003088461
2010-10-01;0.00440668
2010-10-04;-0.008067421
2010-10-05;0.020646748
2010-10-06;-0.000672205
2010-10-07;-0.001647951
2010-10-08;0.006103643
2010-10-11;0.000145893
2010-10-12;0.003811421
2010-10-13;0.007095823
2010-10-14;-0.003648103
2010-10-15;0.002025533
2010-10-18;0.007217618
2010-10-19;-0.016004698
2010-10-20;0.010469066
2010-10-21;0.001772366
2010-10-22;0.002386454
2010-10-25;0.002144637
2010-10-26;1.68687E-05
2010-10-27;-0.002694156
2010-10-28;0.001124151
2010-10-29;-0.000439367
2010-11-01;0.00094609
2010-11-02;0.007729385
2010-11-03;0.003671294
2010-11-04;0.019099224
2010-11-05;0.003915147
2010-11-08;-0.00212323
2010-11-09;-0.008084915
2010-11-10;0.004366586
2010-11-11;-0.004251214
2010-11-12;-0.011878701
2010-11-15;-0.00121821
2010-11-16;-0.016338128
2010-11-17;0.00021214
2010-11-18;0.015240604
2010-11-19;0.002537119
2010-11-22;-0.001576597
2010-11-23;-0.014387044
2010-11-24;0.014812719
2010-11-25;0
2010-11-26;-0.007496632
2010-11-29;-0.001379798
2010-11-30;-0.006088749
2010-12-01;0.021386708
2010-12-02;0.012737032
2010-12-03;0.00259991
2010-12-06;-0.00129911
2010-12-07;0.000514944
2010-12-08;0.003694902
2010-12-09;0.003835407
2010-12-10;0.005983684
2010-12-13;4.83703E-05
2010-12-14;0.000910538
2010-12-15;-0.005135629
2010-12-16;0.006166034
2010-12-17;0.000836423
2010-12-20;0.002545174
2010-12-21;0.006011978
2010-12-22;0.003373865
2010-12-23;-0.001645724
2010-12-24;0
2010-12-27;0.000612494
2010-12-28;0.00077105
2010-12-29;0.001008621
2010-12-30;-0.001509338
2010-12-31;-0.000190815
2011-01-03;0.01125131
2011-01-04;-0.00131389
2011-01-05;0.004994592
2011-01-06;-0.002125149
2011-01-07;-0.001846505
2011-01-10;-0.001377275
2011-01-11;0.003718222
2011-01-12;0.008967269
2011-01-13;-0.001712249
2011-01-14;0.007357426
2011-01-17;0
2011-01-18;0.001375442
2011-01-19;-0.010167185
2011-01-20;-0.001295772
2011-01-21;0.002410664
2011-01-24;0.005819323
2011-01-25;0.00026336
2011-01-26;0.004212062
2011-01-27;0.002241765
2011-01-28;-0.018013749
2011-01-31;0.007633327
2011-02-01;0.016555814
2011-02-02;-0.002726279
2011-02-03;0.002351473
2011-02-04;0.002880096
2011-02-07;0.006220742
2011-02-08;0.004176098
2011-02-09;-0.002789697
2011-02-10;0.00074922
2011-02-11;0.005492239
2011-02-14;0.002382143
2011-02-15;-0.003240202
2011-02-16;0.006237986
2011-02-17;0.003070891
2011-02-18;0.001922906
2011-02-21;0
2011-02-22;-0.020742153
2011-02-23;-0.006130778
2011-02-24;-0.000994835
2011-02-25;0.010495226
2011-02-28;0.005545706
2011-03-01;-0.01586485
2011-03-02;0.001613909
2011-03-03;0.017072412
2011-03-04;-0.00740543
2011-03-07;-0.008376201
2011-03-08;0.008883206
2011-03-09;-0.001362687
2011-03-10;-0.019051254
2011-03-11;0.007055531
2011-03-14;-0.006067686
2011-03-15;-0.011263529
2011-03-16;-0.01968749
2011-03-17;0.013309293
2011-03-18;0.00429313
2011-03-21;0.014882451
2011-03-22;-0.003556897
2011-03-23;0.002909727
2011-03-24;0.009297397
2011-03-25;0.00315614
2011-03-28;-0.002751537
2011-03-29;0.007035239
2011-03-30;0.006662411
2011-03-31;-0.001831137
2011-04-01;0.004950654
2011-04-04;0.000345179
2011-04-05;-0.000180079
2011-04-06;0.002181271
2011-04-07;-0.001521141
2011-04-08;-0.004012509
2011-04-11;-0.002797226
2011-04-12;-0.007807151
2011-04-13;0.000190217
2011-04-14;8.36842E-05
2011-04-15;0.003917703
2011-04-18;-0.011078968
2011-04-19;0.005714825
2011-04-20;0.013424442
2011-04-21;0.005262894
2011-04-22;0
2011-04-25;-0.001593936
2011-04-26;0.008939515
2011-04-27;0.006230365
2011-04-28;0.003549158
2011-04-29;0.002298016
2011-05-02;-0.001754238
2011-05-03;-0.003385044
2011-05-04;-0.006878878
2011-05-05;-0.009111239
2011-05-06;0.003812661
2011-05-09;0.004533805
2011-05-10;0.00804162
2011-05-11;-0.011173632
2011-05-12;0.004883443
2011-05-13;-0.008100044
2011-05-16;-0.006223682
2011-05-17;-0.000368636
2011-05-18;0.008765217
2011-05-19;0.002175631
2011-05-20;-0.007718007
2011-05-23;-0.011997246
2011-05-24;-0.000827749
2011-05-25;0.003178158
2011-05-26;0.003945345
2011-05-27;0.004072589
2011-05-30;0
2011-05-31;0.010537033
2011-06-01;-0.023048299
2011-06-02;-0.001225504
2011-06-03;-0.009781564
2011-06-06;-0.010818524
2011-06-07;-0.000956785
2011-06-08;-0.004195756
2011-06-09;0.007350455
2011-06-10;-0.014078468
2011-06-13;0.000668552
2011-06-14;0.012532883
2011-06-15;-0.017585608
2011-06-16;0.001752821
2011-06-17;0.003040402
2011-06-20;0.005380701
2011-06-21;0.013334153
2011-06-22;-0.006489456
2011-06-23;-0.002831981
2011-06-24;-0.011795039
2011-06-27;0.009142517
2011-06-28;0.01286124
2011-06-29;0.008248641
2011-06-30;0.010068387
2011-07-01;0.014306847
2011-07-04;0
2011-07-05;-0.001337043
2011-07-06;0.001001083
2011-07-07;0.010399583
2011-07-08;-0.006985516
2011-07-11;-0.018256123
2011-07-12;-0.004443388
2011-07-13;0.00310106
2011-07-14;-0.006738801
2011-07-15;0.005539041
2011-07-18;-0.008163062
2011-07-19;0.016177119
2011-07-20;-0.000671047
2011-07-21;0.013455201
2011-07-22;0.000907461
2011-07-25;-0.005659021
2011-07-26;-0.004113336
2011-07-27;-0.02051778
2011-07-28;-0.00323923
2011-07-29;-0.006471416
2011-08-01;-0.004140793
2011-08-02;-0.025888994
2011-08-03;0.005003212
2011-08-04;-0.049001637
2011-08-05;-0.000575132
2011-08-08;-0.06895833
2011-08-09;0.046317381
2011-08-10;-0.045156781
2011-08-11;0.045250591
2011-08-12;0.005247838
2011-08-15;0.021550786
2011-08-16;-0.009786291
2011-08-17;0.000946934
2011-08-18;-0.045618608
2011-08-19;-0.015122761
2011-08-22;0.000258082
2011-08-23;0.033710222
2011-08-24;0.013034651
2011-08-25;-0.015687972
2011-08-26;0.015008394
2011-08-29;0.027887583
2011-08-30;0.002344202
2011-08-31;0.004909933
2011-09-01;-0.011942485
2011-09-02;-0.025606956
2011-09-05;0
2011-09-06;-0.007464093
2011-09-07;0.028243821
2011-09-08;-0.010668915
2011-09-09;-0.027068525
2011-09-12;0.006941534
2011-09-13;0.009078747
2011-09-14;0.013389711
2011-09-15;0.017041104
2011-09-16;0.005690455
2011-09-19;-0.009850912
2011-09-20;-0.001662386
2011-09-21;-0.029831032
2011-09-22;-0.0324025
2011-09-23;0.006063593
2011-09-26;0.023068111
2011-09-27;0.010631619
2011-09-28;-0.020908243
2011-09-29;0.008081516
2011-09-30;-0.025291292
2011-10-03;-0.028863546
2011-10-04;0.022239332
2011-10-05;0.01770785
2011-10-06;0.018138219
2011-10-07;-0.008196803
2011-10-10;0.033555598
2011-10-11;0.000543835
2011-10-12;0.00974708
2011-10-13;-0.002978131
2011-10-14;0.017231013
2011-10-17;-0.019559961
2011-10-18;0.020213033
2011-10-19;-0.012729819
2011-10-20;0.004543832
2011-10-21;0.01863408
2011-10-24;0.012790853
2011-10-25;-0.020248433
2011-10-26;0.01048147
2011-10-27;0.033716618
2011-10-28;0.000389154
2011-10-31;-0.025048682
2011-11-01;-0.028340045
2011-11-02;0.015976368
2011-11-03;0.018607608
2011-11-04;-0.006299785
2011-11-07;0.006275996
2011-11-08;0.011667272
2011-11-09;-0.037385293
2011-11-10;0.008579154
2011-11-11;0.019301269
2011-11-14;-0.009596079
2011-11-15;0.004805575
2011-11-16;-0.016755779
2011-11-17;-0.016942648
2011-11-18;-0.000394773
2011-11-21;-0.018824535
2011-11-22;-0.004149488
2011-11-23;-0.022342971
2011-11-24;0
2011-11-25;-0.002689124
2011-11-28;0.028821076
2011-11-29;0.002211297
2011-11-30;0.042403421
2011-12-01;-0.001910466
2011-12-02;-0.000241074
2011-12-05;0.010234522
2011-12-06;0.001105126
2011-12-07;0.00201629
2011-12-08;-0.021368471
2011-12-09;0.01674244
2011-12-12;-0.01502641
2011-12-13;-0.008723961
2011-12-14;-0.011413223
2011-12-15;0.003237809
2011-12-16;0.003210961
2011-12-19;-0.01180215
2011-12-20;0.029389236
2011-12-21;0.001947671
2011-12-22;0.008231554
2011-12-23;0.008994516
2011-12-26;0
2011-12-27;7.90276E-05
2011-12-28;-0.012556476
2011-12-29;0.010650169
2011-12-30;-0.004300536
2012-01-02;0
2012-01-03;0.015355418
2012-01-04;0.000187914
2012-01-05;0.002939385
2012-01-06;-0.002540185
2012-01-09;0.002259128
2012-01-10;0.008846519
2012-01-11;0.00030953
2012-01-12;0.002333868
2012-01-13;-0.004960178
2012-01-16;0
2012-01-17;0.003546597
2012-01-18;0.011046693
2012-01-19;0.004926532
2012-01-20;0.000669232
2012-01-23;0.000471236
2012-01-24;-0.001026362
2012-01-25;0.008634128
2012-01-26;-0.005762964
2012-01-27;-0.001594073
2012-01-30;-0.00252535
2012-01-31;-0.00045707
2012-02-01;0.008860289
2012-02-02;0.001094493
2012-02-03;0.014499737
2012-02-06;-0.000423913
2012-02-07;0.002021269
2012-02-08;0.002157946
2012-02-09;0.001473032
2012-02-10;-0.00691017
2012-02-13;0.00677702
2012-02-14;-0.000939951
2012-02-15;-0.005397733
2012-02-16;0.010965323
2012-02-17;0.002346219
2012-02-20;0
2012-02-21;0.000719678
2012-02-22;-0.003345751
2012-02-23;0.004262957
2012-02-24;0.00167082
2012-02-27;0.00135366
2012-02-28;0.003350649
2012-02-29;-0.004748243
2012-03-01;0.006139221
2012-03-02;-0.003251063
2012-03-05;-0.003877165
2012-03-06;-0.015489527
2012-03-07;0.006876907
2012-03-08;0.009770028
2012-03-09;0.003624702
2012-03-12;0.000160469
2012-03-13;0.017969143
2012-03-14;-0.001197034
2012-03-15;0.005949504
2012-03-16;0.001118724
2012-03-19;0.003966003
2012-03-20;-0.003005043
2012-03-21;-0.001872946
2012-03-22;-0.007232645
2012-03-23;0.003104068
2012-03-26;0.013790283
2012-03-27;-0.002820757
2012-03-28;-0.004953773
2012-03-29;-0.001609217
2012-03-30;0.003691655
2012-04-02;0.007476578
2012-04-03;-0.003996588
2012-04-04;-0.010254895
2012-04-05;-0.000629237
2012-04-06;0
2012-04-09;-0.011423434
2012-04-10;-0.017229035
2012-04-11;0.007421293
2012-04-12;0.013685325
2012-04-13;-0.012553513
2012-04-16;-0.000503681
2012-04-17;0.015367919
2012-04-18;-0.004063523
2012-04-19;-0.005952097
2012-04-20;0.001168593
2012-04-23;-0.008443049
2012-04-24;0.003672998
2012-04-25;0.013552364
2012-04-26;0.006657924
2012-04-27;0.00241141
2012-04-30;-0.003891097
2012-05-01;0.005642498
2012-05-02;-0.002499886
2012-05-03;-0.007688271
2012-05-04;-0.016279016
2012-05-07;0.000350534
2012-05-08;-0.004287864
2012-05-09;-0.006724817
2012-05-10;0.002514222
2012-05-11;-0.003393109
2012-05-14;-0.011175044
2012-05-15;-0.005762452
2012-05-16;-0.004413555
2012-05-17;-0.015165749
2012-05-18;-0.00741519
2012-05-21;0.015908669
2012-05-22;0.000486208
2012-05-23;0.001692285
2012-05-24;0.001379028
2012-05-25;-0.002167899
2012-05-28;0
2012-05-29;0.011017982
2012-05-30;-0.014438555
2012-05-31;-0.002279268
2012-06-01;-0.02495136
2012-06-04;0.000109537
2012-06-05;0.005710557
2012-06-06;0.022787772
2012-06-07;-0.000106459
2012-06-08;0.008081388
2012-06-11;-0.012700439
2012-06-12;0.01158339
2012-06-13;-0.007047993
2012-06-14;0.010756615
2012-06-15;0.010284753
2012-06-18;0.001443657
2012-06-19;0.009767871
2012-06-20;-0.001687752
2012-06-21;-0.022513259
2012-06-22;0.007148982
2012-06-25;-0.016083465
2012-06-26;0.004761353
2012-06-27;0.008944792
2012-06-28;-0.002112076
2012-06-29;0.024614798
2012-07-02;0.00245631
2012-07-03;0.006212765
2012-07-04;0
2012-07-05;-0.004697995
2012-07-06;-0.00947749
2012-07-09;-0.001640108
2012-07-10;-0.008159129
2012-07-11;-1.49091E-05
2012-07-12;-0.004999618
2012-07-13;0.016362745
2012-07-16;-0.002316985
2012-07-17;0.007382334
2012-07-18;0.006658286
2012-07-19;0.002713429
2012-07-20;-0.010112639
2012-07-23;-0.008948968
2012-07-24;-0.00908208
2012-07-25;-0.000313878
2012-07-26;0.016405659
2012-07-27;0.01890085
2012-07-30;-0.000483533
2012-07-31;-0.004326099
2012-08-01;-0.00303508
2012-08-02;-0.007401115
2012-08-03;0.018861295
2012-08-06;0.002326568
2012-08-07;0.005093766
2012-08-08;0.000620637
2012-08-09;0.000413544
2012-08-10;0.002186089
2012-08-13;-0.001252678
2012-08-14;-0.000128203
2012-08-15;0.001139009
2012-08-16;0.007075434
2012-08-17;0.001870367
2012-08-20;-2.11544E-05
2012-08-21;-0.003503694
2012-08-22;0.000226416
2012-08-23;-0.008104975
2012-08-24;0.006433954
2012-08-27;-0.000489089
2012-08-28;-0.000808585
2012-08-29;0.000844035
2012-08-30;-0.007836423
2012-08-31;0.005060487
2012-09-03;0
2012-09-04;-0.001166629
2012-09-05;-0.001068232
2012-09-06;0.020229498
2012-09-07;0.004041761
2012-09-10;-0.006166744
2012-09-11;0.00312998
2012-09-12;0.002090506
2012-09-13;0.01617822
2012-09-14;0.003951115
2012-09-17;-0.003129529
2012-09-18;-0.001280598
2012-09-19;0.001184782
2012-09-20;-0.000540853
2012-09-21;-7.53319E-05
2012-09-24;-0.002235143
2012-09-25;-0.010557356
2012-09-26;-0.005753239
2012-09-27;0.009602673
2012-09-28;-0.004487822
2012-10-01;0.002648035
2012-10-02;0.0008719
2012-10-03;0.003617864
2012-10-04;0.007148798
2012-10-05;-0.000321661
2012-10-08;-0.00346269
2012-10-09;-0.009940165
2012-10-10;-0.00620731
2012-10-11;0.000195435
2012-10-12;-0.002970545
2012-10-15;0.008045443
2012-10-16;0.010217529
2012-10-17;0.004108613
2012-10-18;-0.002446673
2012-10-19;-0.016710127
2012-10-22;0.000439482
2012-10-23;-0.014549262
2012-10-24;-0.003090163
2012-10-25;0.002991086
2012-10-26;-0.000729227
2012-10-29;0
2012-10-30;0
2012-10-31;0.000155802
2012-11-01;0.010867261
2012-11-02;-0.009423708
2012-11-05;0.00216143
2012-11-06;0.007822506
2012-11-07;-0.023990495
2012-11-08;-0.012279919
2012-11-09;0.001697276
2012-11-12;0.00013044
2012-11-13;-0.003993384
2012-11-14;-0.013948842
2012-11-15;-0.001594791
2012-11-16;0.004828239
2012-11-19;0.01966737
2012-11-20;0.000663135
2012-11-21;0.002317515
2012-11-22;0
2012-11-23;0.012942206
2012-11-26;-0.002031655
2012-11-27;-0.005240224
2012-11-28;0.007825251
2012-11-29;0.004260626
2012-11-30;0.000162422
2012-12-03;-0.004756454
2012-12-04;-0.001711338
2012-12-05;0.001583622
2012-12-06;0.003301198
2012-12-07;0.002916658
2012-12-10;0.000338431
2012-12-11;0.00652759
2012-12-12;0.000448129
2012-12-13;-0.006341469
2012-12-14;-0.004143979
2012-12-17;0.011800667
2012-12-18;0.011421148
2012-12-19;-0.007618159
2012-12-20;0.005473186
2012-12-21;-0.009423002
2012-12-24;-0.002443286
2012-12-25;0
2012-12-26;-0.004798902
2012-12-27;-0.001219199
2012-12-28;-0.011111501
2012-12-31;0.016800107
2013-01-01;0
2013-01-02;0.025086045
2013-01-03;-0.002087762
2013-01-04;0.004853317
2013-01-07;-0.003128033
2013-01-08;-0.003247646
2013-01-09;0.002652349
2013-01-10;0.007568717
2013-01-11;-4.75516E-05
2013-01-14;-0.000931108
2013-01-15;0.001128093
2013-01-16;0.000196946
2013-01-17;0.005627103
2013-01-18;0.003397466
2013-01-21;0
2013-01-22;0.004418279
2013-01-23;0.001506342
2013-01-24;6.68979E-06
2013-01-25;0.005430699
2013-01-28;-0.001851396
2013-01-29;0.005093062
2013-01-30;-0.003907241
2013-01-31;-0.002566608
2013-02-01;0.010002474
2013-02-04;-0.011605778
2013-02-05;0.01036258
2013-02-06;0.000549049
2013-02-07;-0.001807044
2013-02-08;0.005641969
2013-02-11;-0.000606272
2013-02-12;0.001593972
2013-02-13;0.000592152
2013-02-14;0.000690401
2013-02-15;-0.00104565
2013-02-18;0
2013-02-19;0.007309758
2013-02-20;-0.012481717
2013-02-21;-0.006323067
2013-02-22;0.008734259
2013-02-25;-0.018479275
2013-02-26;0.0060909
2013-02-27;0.012645666
2013-02-28;-0.000864495
2013-03-01;0.002321227
2013-03-04;0.004600126
2013-03-05;0.009520494
2013-03-06;0.001083976
2013-03-07;0.001814812
2013-03-08;0.0044711
2013-03-11;0.003243872
2013-03-12;-0.002406152
2013-03-13;0.001313164
2013-03-14;0.005587377
2013-03-15;-0.001619755
2013-03-18;-0.005525586
2013-03-19;-0.002425463
2013-03-20;0.006675167
2013-03-21;-0.00831698
2013-03-22;0.007148666
2013-03-25;-0.003345582
2013-03-26;0.007754913
2013-03-27;-0.000588495
2013-03-28;0.004048485
2013-03-29;0
2013-04-01;-0.004483682
2013-04-02;0.005158962
2013-04-03;-0.010602096
2013-04-04;0.004040254
2013-04-05;-0.004304177
2013-04-08;0.006283012
2013-04-09;0.003538041
2013-04-10;0.012115446
2013-04-11;0.003545947
2013-04-12;-0.002840786
2013-04-15;-0.02323413
2013-04-16;0.014205866
2013-04-17;-0.014431354
2013-04-18;-0.00672354
2013-04-19;0.00880898
2013-04-22;0.004650798
2013-04-23;0.010365294
2013-04-24;6.33398E-06
2013-04-25;0.004026618
2013-04-26;-0.001843784
2013-04-29;0.007160318
2013-04-30;0.002481842
2013-05-01;-0.009351475
2013-05-02;0.009363994
2013-05-03;0.010479515
2013-05-06;0.001905988
2013-05-07;0.005216663
2013-05-08;0.004130551
2013-05-09;-0.003693981
2013-05-10;0.004312401
2013-05-13;4.28466E-05
2013-05-14;0.0100911
2013-05-15;0.005101065
2013-05-16;-0.005022297
2013-05-17;0.010247412
2013-05-20;-0.000707909
2013-05-21;0.001720908
2013-05-22;-0.008308039
2013-05-23;-0.002928136
2013-05-24;-0.000551497
2013-05-27;0
2013-05-28;0.006320912
2013-05-29;-0.007072892
2013-05-30;0.003663596
2013-05-31;-0.01441055
2013-06-03;0.005918407
2013-06-04;-0.005526024
2013-06-05;-0.013875567
2013-06-06;0.008454433
2013-06-07;0.012749948
2013-06-10;-0.000346906
2013-06-11;-0.010205232
2013-06-12;-0.008404786
2013-06-13;0.01467609
2013-06-14;-0.005902398
2013-06-17;0.00753884
2013-06-18;0.007760952
2013-06-19;-0.013948299
2013-06-20;-0.025328355
2013-06-21;0.002666148
2013-06-24;-0.012219314
2013-06-25;0.009452416
2013-06-26;0.009544802
2013-06-27;0.006180728
2013-06-28;-0.004298837
2013-07-01;0.005389242
2013-07-02;-0.000545054
2013-07-03;0.00082366
2013-07-04;0
2013-07-05;0.010150058
2013-07-08;0.005237838
2013-07-09;0.007203671
2013-07-10;0.000181546
2013-07-11;0.013463198
2013-07-12;0.003081777
2013-07-15;0.0013739
2013-07-16;-0.003715661
2013-07-17;0.002770192
2013-07-18;0.005020365
2013-07-19;0.001608773
2013-07-22;0.002030925
2013-07-23;-0.001853645
2013-07-24;-0.003818459
2013-07-25;0.002553175
2013-07-26;0.000827937
2013-07-29;-0.003742994
2013-07-30;0.000373744
2013-07-31;-0.00013643
2013-08-01;0.01246258
2013-08-02;0.001639086
2013-08-05;-0.001480914
2013-08-06;-0.005739461
2013-08-07;-0.003813149
2013-08-08;0.003877953
2013-08-09;-0.003576386
2013-08-12;-0.001153543
2013-08-13;0.002772172
2013-08-14;-0.005190052
2013-08-15;-0.014384524
2013-08-16;-0.003310073
2013-08-19;-0.00591784
2013-08-20;0.003813963
2013-08-21;-0.005796414
2013-08-22;0.008582495
2013-08-23;0.003939218
2013-08-26;-0.004047857
2013-08-27;-0.01600151
2013-08-28;0.002743889
2013-08-29;0.001961426
2013-08-30;-0.003179322
2013-09-02;0
2013-09-03;0.004155545
2013-09-04;0.008084226
2013-09-05;0.001209132
2013-09-06;5.43766E-05
2013-09-09;0.009943332
2013-09-10;0.007318923
2013-09-11;0.003047626
2013-09-12;-0.003386165
2013-09-13;0.002711034
2013-09-16;0.005677017
2013-09-17;0.004208849
2013-09-18;0.012104116
2013-09-19;-0.001844623
2013-09-20;-0.007243094
2013-09-23;-0.004730719
2013-09-24;-0.002600567
2013-09-25;-0.002743211
2013-09-26;0.003479352
2013-09-27;-0.004082096
2013-09-30;-0.006047509
2013-10-01;0.007966754
2013-10-02;-0.000666889
2013-10-03;-0.009019996
2013-10-04;0.007028487
2013-10-07;-0.008542745
2013-10-08;-0.012408723
2013-10-09;0.000573697
2013-10-10;0.021595603
2013-10-11;0.006266659
2013-10-14;0.004066404
2013-10-15;-0.007088816
2013-10-16;0.013732816
2013-10-17;0.006721323
2013-10-18;0.00652742
2013-10-21;9.17126E-05
2013-10-22;0.005721111
2013-10-23;-0.004735731
2013-10-24;0.003252872
